,Popularity,Score
16792,5761,6.9
16793,4948,6.89
16794,1722,6.89
16795,7347,6.9
16796,4662,6.9
16797,12659,6.9
16798,2201,6.9
16799,1824,6.9
16800,4686,6.9
16801,6840,6.89
16802,9187,6.9
16803,7999,6.9
16804,11156,6.9
16805,13496,6.9
16806,4181,6.9
16807,3006,6.9
16808,2680,6.9
16809,4306,6.9
16810,8166,6.91
16811,6949,6.9
16812,8265,6.9
16813,7897,6.9
16814,8764,6.9
16815,5223,6.9
16816,13427,6.9
16817,8835,6.9
16818,891,6.9
16819,725,6.9
16820,2551,6.9
16821,2246,6.9
16822,8680,6.9
16823,10496,6.9
16824,4078,6.9
16825,5185,6.9
16826,7071,6.9
16827,6410,6.9
16828,3912,6.9
16829,784,6.9
16830,3328,6.9
16831,1638,6.91
16832,319,6.91
16833,8057,6.91
16834,7261,6.91
16835,10711,6.91
16836,5928,6.91
16837,3182,6.91
16838,1404,6.91
16839,3123,6.91
16840,3730,6.9
16841,1179,6.91
16842,5142,6.91
16843,3550,6.9
16844,2133,6.91
16845,3478,6.91
16846,5192,6.91
16847,5063,6.91
16848,4080,6.91
16849,6269,6.91
16850,5561,6.91
16851,1925,6.91
16852,9932,6.91
16853,1023,6.91
16854,4104,6.91
16855,12924,6.91
16856,8869,6.91
16857,2097,6.91
16858,2993,6.91
16859,4036,6.91
16860,6089,6.91
16861,501,6.91
16862,11395,6.91
16863,9509,6.91
16864,559,6.91
16865,2027,6.91
16866,2803,6.91
16867,1045,6.91
16868,5753,6.91
16869,4210,6.91
16870,5910,6.92
16871,9037,6.91
16872,7342,6.91
16873,6639,6.92
16874,2815,6.92
16875,3326,6.91
16876,2184,6.92
16877,4505,6.93
16878,3402,6.92
16879,3477,6.92
16880,2511,6.92
16881,4338,6.92
16882,6685,6.91
16883,3277,6.92
16884,2220,6.92
16885,7936,6.92
16886,7469,6.92
16887,9510,6.92
16888,11353,6.92
16889,7906,6.92
16890,5906,6.92
16891,7656,6.92
16892,5270,6.92
16893,1779,6.91
16894,1410,6.92
16895,8543,6.93
16896,9102,6.92
16897,4356,6.92
16898,6582,6.92
16899,9910,6.92
16900,9325,6.91
16901,11041,6.92
16902,6892,6.92
16903,7361,6.92
16904,6759,6.92
16905,4272,6.92
16906,4479,6.92
16907,2520,6.92
16908,5213,6.92
16909,7716,6.92
16910,4243,6.92
16911,2740,6.93
16912,9422,6.93
16913,5777,6.93
16914,2542,6.92
16915,4155,6.93
16916,2611,6.93
16917,2880,6.92
16918,2002,6.92
16919,6658,6.92
16920,6600,6.93
16921,8255,6.93
16922,3736,6.92
16923,8465,6.93
16924,10574,6.93
16925,8252,6.93
16926,1892,6.93
16927,4342,6.93
16928,475,6.92
16929,6758,6.93
16930,6659,6.93
16931,9405,6.93
16932,4721,6.93
16933,7968,6.93
16934,2911,6.93
16935,5475,6.93
16936,9042,6.93
16937,3162,6.93
16938,2997,6.93
16939,4002,6.93
16940,7788,6.93
16941,6415,6.93
16942,3980,6.93
16943,7721,6.93
16944,2028,6.93
16945,9389,6.93
16946,4006,6.93
16947,2069,6.93
16948,6416,6.93
16949,3376,6.93
16950,664,6.93
16951,6977,6.93
16952,4892,6.93
16953,6483,6.94
16954,2921,6.94
16955,14110,6.95
16956,6943,6.94
16957,6434,6.94
16958,9328,6.93
16959,5640,6.93
16960,6633,6.94
16961,8535,6.94
16962,4557,6.94
16963,2691,6.93
16964,3451,6.94
16965,10600,6.94
16966,7745,6.93
16967,10767,6.94
16968,9006,6.94
16969,6965,6.94
16970,1424,6.94
16971,5435,6.94
16972,1998,6.95
16973,6113,6.94
16974,5311,6.94
16975,6842,6.94
16976,4106,6.93
16977,7494,6.94
16978,11764,6.94
16979,3565,6.94
16980,7538,6.94
16981,2792,6.93
16982,4073,6.94
16983,6574,6.94
16984,4143,6.94
16985,3863,6.94
16986,904,6.94
16987,8974,6.94
16988,6453,6.94
16989,3008,6.94
16990,1427,6.94
16991,7805,6.94
16992,10593,6.94
16993,1076,6.95
16994,5619,6.94
16995,6449,6.94
16996,6078,6.94
16997,3781,6.94
16998,11578,6.95
16999,7283,6.95
17000,2651,6.95
17001,313,6.95
17002,1699,6.95
17003,4928,6.95
17004,2288,6.95
17005,4536,6.95
17006,5324,6.94
17007,4534,6.95
17008,8130,6.95
17009,10083,6.95
17010,8387,6.95
17011,915,6.95
17012,9147,6.95
17013,3787,6.95
17014,12166,6.95
17015,9998,6.95
17016,9673,6.95
17017,4749,6.95
17018,6618,6.95
17019,2086,6.95
17020,4107,6.95
17021,10477,6.95
17022,8468,6.95
17023,6630,6.95
17024,10474,6.95
17025,3635,6.95
17026,1801,6.95
17027,16620,6.94
17028,5054,6.96
17029,8597,6.95
17030,8677,6.95
17031,5184,6.96
17032,5171,6.96
17033,9086,6.96
17034,5729,6.96
17035,5572,6.96
17036,2163,6.96
17037,1585,6.96
17038,6913,6.96
17039,9233,6.96
17040,5828,6.96
17041,521,6.96
17042,9111,6.96
17043,7739,6.96
17044,681,6.95
17045,7356,6.96
17046,2134,6.96
17047,4316,6.96
17048,4814,6.96
17049,3112,6.96
17050,4583,6.96
17051,6768,6.96
17052,1122,6.96
17053,3340,6.96
17054,1208,6.96
17055,4772,6.96
17056,5099,6.96
17057,6502,6.96
17058,358,6.96
17059,1820,6.96
17060,5649,6.96
17061,2682,6.96
17062,9003,6.96
17063,2473,6.96
17064,449,6.96
17065,2454,6.97
17066,5923,6.97
17067,4146,6.97
17068,13912,6.96
17069,9270,6.97
17070,3471,6.97
17071,3644,6.97
17072,5771,6.96
17073,2141,6.97
17074,9123,6.96
17075,1028,6.97
17076,8915,6.97
17077,8763,6.97
17078,8158,6.97
17079,8143,6.97
17080,12847,6.96
17081,10983,6.97
17082,1907,6.97
17083,5170,6.97
17084,8591,6.97
17085,1158,6.97
17086,7300,6.97
17087,10086,6.97
17088,2350,6.97
17089,11515,6.97
17090,6974,6.97
17091,7147,6.97
17092,7890,6.97
17093,11272,6.97
17094,6831,6.98
17095,12401,6.97
17096,1641,6.97
17097,5784,6.97
17098,8092,6.98
17099,4468,6.98
17100,1978,6.98
17101,7137,6.97
17102,7981,6.98
17103,1610,6.98
17104,4147,6.97
17105,4785,6.98
17106,672,6.98
17107,8429,6.98
17108,2781,6.98
17109,4219,6.98
17110,6986,6.97
17111,1701,6.98
17112,2541,6.98
17113,808,6.98
17114,1293,6.97
17115,4803,6.98
17116,14019,6.98
17117,6214,6.99
17118,7163,6.99
17119,3469,6.98
17120,10562,6.99
17121,6094,6.99
17122,2379,6.99
17123,2614,6.98
17124,1125,6.99
17125,8889,6.99
17126,3018,6.99
17127,9442,6.99
17128,10768,6.99
17129,3875,6.99
17130,6868,6.99
17131,7973,6.99
17132,9098,6.98
17133,5232,6.98
17134,6244,6.99
17135,4618,6.99
17136,1549,6.99
17137,4496,6.98
17138,2637,7.0
17139,4908,7.0
17140,4116,6.99
17141,1163,7.0
17142,3758,6.99
17143,9407,7.0
17144,2155,7.0
17145,5592,7.0
17146,5824,6.99
17147,5623,7.0
17148,3049,7.0
17149,5151,7.0
17150,11022,7.0
17151,3161,6.99
17152,6127,7.0
17153,7871,7.0
17154,4609,7.0
17155,8099,7.0
17156,7509,6.99
17157,10411,6.99
17158,6984,7.0
17159,8694,7.0
17160,451,7.0
17161,288,7.0
17162,3850,7.0
17163,8031,7.0
17164,7593,7.0
17165,3889,7.0
17166,4276,7.0
17167,1094,7.0
17168,4091,7.0
17169,8769,7.0
17170,3279,7.0
17171,12178,7.0
17172,250,7.0
17173,2578,7.0
17174,4960,7.0
17175,884,7.0
17176,3843,7.0
17177,233,7.0
17178,3904,7.01
17179,496,7.01
17180,5439,7.0
17181,301,7.01
17182,2749,7.01
17183,2519,7.0
17184,461,7.01
17185,9518,7.01
17186,5503,7.0
17187,13987,7.01
17188,8692,7.01
17189,3953,7.01
17190,2178,7.01
17191,1776,7.01
17192,11639,7.01
17193,2490,7.01
17194,4763,7.01
17195,5590,7.0
17196,6509,7.01
17197,4053,7.01
17198,7298,7.01
17199,4652,7.01
17200,330,7.01
17201,8440,7.01
17202,920,7.01
17203,2757,7.01
17204,3278,7.01
17205,8756,7.01
17206,4465,7.01
17207,4592,7.01
17208,2038,7.01
17209,573,7.01
17210,8782,7.01
17211,6513,7.01
17212,251,7.01
17213,4827,7.01
17214,3010,7.01
17215,922,7.01
17216,3293,7.01
17217,10348,7.01
17218,8138,7.01
17219,5631,7.01
17220,4179,7.01
17221,3017,7.01
17222,8414,7.02
17223,9994,7.02
17224,867,7.02
17225,5130,7.02
17226,580,7.01
17227,7940,7.01
17228,12831,7.02
17229,3690,7.02
17230,1841,7.02
17231,471,7.02
17232,5914,7.02
17233,5141,7.02
17234,3903,7.01
17235,10440,7.02
17236,3956,7.02
17237,2197,7.02
17238,3194,7.02
17239,4008,7.02
17240,5454,7.02
17241,4435,7.02
17242,3642,7.02
17243,8860,7.02
17244,3900,7.02
17245,4961,7.02
17246,7406,7.02
17247,2584,7.02
17248,3983,7.03
17249,765,7.02
17250,3301,7.02
17251,4684,7.02
17252,661,7.02
17253,9293,7.02
17254,3607,7.02
17255,9109,7.01
17256,5302,7.02
17257,5886,7.02
17258,10964,7.02
17259,2079,7.02
17260,337,7.02
17261,2067,7.02
17262,5220,7.02
17263,8383,7.02
17264,3538,7.02
17265,4297,7.02
17266,8567,7.04
17267,10238,7.04
17268,1385,7.04
17269,3358,7.02
17270,2571,7.04
17271,10458,7.04
17272,2095,7.04
17273,1367,7.04
17274,9242,7.04
17275,9194,7.02
17276,4065,7.04
17277,2660,7.02
17278,2419,7.02
17279,8150,7.04
17280,3185,7.04
17281,9346,7.04
17282,1634,7.02
17283,2969,7.04
17284,6581,7.04
17285,3800,7.04
17286,7920,7.04
17287,2663,7.04
17288,11016,7.04
17289,3577,7.04
17290,5402,7.04
17291,2399,7.04
17292,1303,7.04
17293,13819,7.04
17294,3455,7.04
17295,6843,7.04
17296,1807,7.05
17297,3739,7.04
17298,5989,7.05
17299,433,7.04
17300,11393,7.05
17301,1026,7.04
17302,7618,7.05
17303,834,7.05
17304,8548,7.05
17305,5489,7.05
17306,6171,7.05
17307,3160,7.05
17308,3786,7.05
17309,5905,7.05
17310,2162,7.05
17311,3569,7.05
17312,6441,7.05
17313,3528,7.05
17314,8966,7.05
17315,4378,7.05
17316,7599,7.05
17317,5095,7.05
17318,2776,7.05
17319,5351,7.05
17320,1265,7.05
17321,4931,7.05
17322,1117,7.05
17323,4848,7.05
17324,5449,7.05
17325,9275,7.05
17326,954,7.05
17327,9078,7.05
17328,467,7.05
17329,2954,7.05
17330,1229,7.05
17331,7680,7.05
17332,4871,7.05
17333,5802,7.06
17334,4069,7.05
17335,4075,7.06
17336,3526,7.06
17337,3435,7.06
17338,3363,7.07
17339,5986,7.06
17340,783,7.05
17341,4054,7.06
17342,1633,7.05
17343,3925,7.05
17344,7605,7.06
17345,9182,7.05
17346,3896,7.06
17347,1250,7.06
17348,3682,7.06
17349,7720,7.06
17350,10370,7.06
17351,7422,7.06
17352,3856,7.06
17353,9982,7.06
17354,5500,7.06
17355,5274,7.05
17356,3239,7.06
17357,7947,7.06
17358,3866,7.06
17359,5769,7.06
17360,6260,7.06
17361,1787,7.06
17362,6835,7.06
17363,1748,7.06
17364,5452,7.06
17365,1720,7.06
17366,3475,7.06
17367,4873,7.06
17368,2557,7.06
17369,5837,7.06
17370,1374,7.06
17371,10500,7.06
17372,8118,7.06
17373,4067,7.06
17374,7633,7.06
17375,1170,7.06
17376,2474,7.06
17377,9117,7.06
17378,1883,7.06
17379,2174,7.06
17380,2932,7.06
17381,3344,7.06
17382,875,7.06
17383,6307,7.06
17384,5331,7.05
17385,2887,7.06
17386,821,7.07
17387,3556,7.06
17388,1893,7.06
17389,12498,7.06
17390,13231,7.07
17391,4427,7.07
17392,4102,7.06
17393,12574,7.07
17394,1550,7.07
17395,4313,7.07
17396,2229,7.07
17397,3152,7.07
17398,2881,7.07
17399,3625,7.06
17400,4478,7.07
17401,2679,7.07
17402,294,7.07
17403,7772,7.07
17404,2929,7.07
17405,6935,7.07
17406,7780,7.07
17407,9397,7.06
17408,2537,7.07
17409,7881,7.07
17410,3616,7.07
17411,8583,7.08
17412,3598,7.07
17413,1887,7.07
17414,9586,7.07
17415,497,7.07
17416,2308,7.07
17417,10174,7.07
17418,7268,7.07
17419,3489,7.07
17420,3169,7.07
17421,1387,7.07
17422,639,7.08
17423,6598,7.07
17424,1187,7.07
17425,2868,7.08
17426,10053,7.08
17427,2023,7.07
17428,646,7.08
17429,2358,7.08
17430,8676,7.08
17431,4573,7.08
17432,7806,7.08
17433,485,7.08
17434,4005,7.07
17435,4289,7.08
17436,7740,7.08
17437,1972,7.08
17438,10409,7.08
17439,3841,7.07
17440,9168,7.08
17441,5389,7.08
17442,4562,7.07
17443,2188,7.07
17444,7765,7.08
17445,949,7.08
17446,8313,7.08
17447,7764,7.08
17448,4474,7.08
17449,7012,7.08
17450,3270,7.08
17451,3918,7.08
17452,5980,7.08
17453,430,7.08
17454,8504,7.08
17455,5256,7.08
17456,7254,7.08
17457,8629,7.08
17458,9297,7.08
17459,4271,7.08
17460,10523,7.09
17461,191,7.09
17462,9004,7.08
17463,2610,7.08
17464,4829,7.08
17465,1813,7.09
17466,5334,7.09
17467,3622,7.09
17468,1832,7.08
17469,6045,7.09
17470,10462,7.09
17471,1977,7.09
17472,4363,7.09
17473,5758,7.09
17474,7217,7.08
17475,4484,7.09
17476,876,7.09
17477,2195,7.09
17478,6636,7.08
17479,1663,7.09
17480,5911,7.09
17481,11256,7.09
17482,6802,7.09
17483,10024,7.09
17484,4207,7.09
17485,5990,7.09
17486,3221,7.09
17487,9309,7.09
17488,3535,7.09
17489,4258,7.09
17490,3593,7.09
17491,3510,7.09
17492,1733,7.09
17493,2562,7.09
17494,8377,7.09
17495,6292,7.09
17496,6015,7.09
17497,964,7.1
17498,981,7.1
17499,6925,7.1
17500,4082,7.1
17501,8976,7.1
17502,6915,7.1
17503,3594,7.09
17504,4464,7.09
17505,7239,7.09
17506,4544,7.1
17507,10442,7.1
17508,1640,7.1
17509,1135,7.1
17510,4100,7.1
17511,7625,7.1
17512,5391,7.1
17513,3325,7.1
17514,4795,7.1
17515,7916,7.11
17516,9094,7.1
17517,8185,7.1
17518,3249,7.12
17519,2842,7.11
17520,2835,7.11
17521,3339,7.12
17522,4714,7.12
17523,8462,7.12
17524,8739,7.12
17525,3784,7.11
17526,1613,7.1
17527,2750,7.12
17528,6566,7.11
17529,1608,7.12
17530,6861,7.12
17531,3473,7.12
17532,4327,7.1
17533,3111,7.12
17534,1149,7.12
17535,10028,7.12
17536,5093,7.12
17537,2290,7.12
17538,6221,7.12
17539,3762,7.11
17540,1693,7.12
17541,1849,7.12
17542,1012,7.12
17543,9642,7.12
17544,6333,7.12
17545,4012,7.12
17546,2813,7.12
17547,5704,7.12
17548,5231,7.12
17549,3201,7.12
17550,5143,7.12
17551,5617,7.12
17552,3516,7.12
17553,4747,7.12
17554,6158,7.12
17555,1262,7.12
17556,2909,7.12
17557,3877,7.12
17558,10378,7.12
17559,3740,7.12
17560,8087,7.12
17561,5212,7.12
17562,2493,7.13
17563,6642,7.12
17564,1480,7.12
17565,6657,7.12
17566,6791,7.12
17567,600,7.13
17568,3815,7.13
17569,5511,7.13
17570,10107,7.13
17571,6881,7.13
17572,747,7.13
17573,3761,7.13
17574,5962,7.13
17575,3114,7.13
17576,267,7.13
17577,3149,7.13
17578,1325,7.13
17579,8990,7.13
17580,7157,7.13
17581,4690,7.13
17582,2011,7.13
17583,2319,7.13
17584,5899,7.13
17585,8760,7.13
17586,2526,7.13
17587,1697,7.13
17588,1606,7.13
17589,1997,7.12
17590,2527,7.13
17591,2492,7.13
17592,6625,7.13
17593,4499,7.13
17594,3462,7.13
17595,3605,7.14
17596,7557,7.13
17597,12286,7.13
17598,5390,7.14
17599,8310,7.14
17600,8080,7.14
17601,5484,7.14
17602,8321,7.13
17603,4131,7.14
17604,684,7.14
17605,1996,7.14
17606,7628,7.14
17607,3883,7.14
17608,3022,7.14
17609,7222,7.14
17610,8996,7.14
17611,10000,7.14
17612,9496,7.15
17613,2916,7.14
17614,5971,7.14
17615,2202,7.14
17616,8443,7.14
17617,4298,7.14
17618,6322,7.14
17619,5275,7.14
17620,4597,7.14
17621,11646,7.14
17622,10589,7.14
17623,2949,7.14
17624,1074,7.14
17625,7455,7.14
17626,8279,7.14
17627,1751,7.14
17628,4226,7.14
17629,5444,7.14
17630,4039,7.14
17631,2689,7.14
17632,9801,7.15
17633,9365,7.14
17634,877,7.15
17635,266,7.15
17636,7697,7.15
17637,6910,7.15
17638,1161,7.14
17639,3150,7.15
17640,8522,7.15
17641,2168,7.15
17642,1630,7.15
17643,5038,7.14
17644,11684,7.15
17645,2967,7.15
17646,2371,7.15
17647,3419,7.15
17648,6732,7.14
17649,3156,7.15
17650,3703,7.15
17651,5997,7.15
17652,687,7.15
17653,2827,7.15
17654,1313,7.15
17655,1911,7.15
17656,4040,7.15
17657,1587,7.15
17658,1859,7.14
17659,1517,7.15
17660,7085,7.15
17661,7902,7.15
17662,3190,7.15
17663,7649,7.15
17664,10118,7.15
17665,5796,7.15
17666,6656,7.15
17667,8176,7.15
17668,1552,7.15
17669,1932,7.15
17670,4551,7.15
17671,792,7.15
17672,2123,7.16
17673,6195,7.16
17674,2825,7.15
17675,5984,7.16
17676,4516,7.16
17677,1675,7.16
17678,2427,7.16
17679,6745,7.16
17680,1059,7.16
17681,3246,7.16
17682,6387,7.15
17683,5316,7.16
17684,4117,7.16
17685,3688,7.16
17686,13172,7.16
17687,1317,7.15
17688,5781,7.16
17689,5027,7.16
17690,2422,7.16
17691,2249,7.16
17692,1538,7.16
17693,6945,7.16
17694,3994,7.16
17695,3413,7.16
17696,7929,7.15
17697,7456,7.16
17698,3540,7.16
17699,7994,7.16
17700,1993,7.16
17701,7383,7.16
17702,6844,7.16
17703,6432,7.16
17704,3792,7.16
17705,998,7.17
17706,2322,7.17
17707,1324,7.16
17708,6616,7.16
17709,4709,7.17
17710,3362,7.16
17711,5709,7.17
17712,3811,7.17
17713,2915,7.17
17714,8296,7.16
17715,465,7.17
17716,8901,7.17
17717,2080,7.17
17718,2187,7.17
17719,7420,7.17
17720,3894,7.16
17721,1797,7.17
17722,3231,7.17
17723,9770,7.17
17724,3014,7.17
17725,3276,7.17
17726,2183,7.17
17727,9265,7.17
17728,9465,7.17
17729,11837,7.16
17730,9817,7.17
17731,5468,7.17
17732,6751,7.17
17733,4224,7.17
17734,3431,7.17
17735,11329,7.17
17736,2533,7.17
17737,3214,7.17
17738,5756,7.17
17739,7102,7.17
17740,5632,7.17
17741,9024,7.17
17742,610,7.17
17743,8136,7.16
17744,3652,7.17
17745,95,7.17
17746,2760,7.17
17747,10696,7.17
17748,137,7.17
17749,7396,7.17
17750,5320,7.18
17751,2416,7.17
17752,6144,7.17
17753,2943,7.19
17754,6561,7.17
17755,12954,7.19
17756,7100,7.17
17757,3424,7.19
17758,489,7.19
17759,4153,7.19
17760,1402,7.17
17761,10544,7.19
17762,7647,7.19
17763,7245,7.18
17764,7792,7.18
17765,855,7.19
17766,1757,7.19
17767,6597,7.19
17768,9552,7.19
17769,2667,7.19
17770,5228,7.19
17771,275,7.19
17772,5115,7.18
17773,4168,7.19
17774,2140,7.19
17775,2451,7.19
17776,3030,7.19
17777,9095,7.19
17778,7231,7.19
17779,6396,7.19
17780,1702,7.19
17781,2964,7.19
17782,7505,7.19
17783,7476,7.19
17784,3549,7.19
17785,196,7.19
17786,2619,7.2
17787,2318,7.19
17788,4791,7.19
17789,1382,7.2
17790,2648,7.19
17791,2247,7.2
17792,2838,7.2
17793,5150,7.19
17794,428,7.2
17795,2629,7.2
17796,1261,7.2
17797,3226,7.2
17798,6343,7.2
17799,3104,7.19
17800,1422,7.2
17801,733,7.2
17802,830,7.2
17803,7523,7.2
17804,1476,7.2
17805,5153,7.2
17806,4408,7.19
17807,2931,7.2
17808,3227,7.2
17809,686,7.2
17810,4345,7.2
17811,5122,7.2
17812,312,7.2
17813,697,7.2
17814,4213,7.2
17815,3243,7.2
17816,4724,7.2
17817,3886,7.2
17818,3410,7.2
17819,7189,7.2
17820,2856,7.2
17821,5809,7.2
17822,239,7.2
17823,969,7.2
17824,5180,7.2
17825,4476,7.2
17826,5,7.2
17827,1654,7.2
17828,2446,7.2
17829,7619,7.2
17830,7919,7.2
17831,4494,7.2
17832,5813,7.21
17833,3023,7.21
17834,1661,7.2
17835,6005,7.2
17836,4469,7.21
17837,10415,7.2
17838,4748,7.21
17839,5919,7.21
17840,4013,7.21
17841,1672,7.21
17842,5098,7.21
17843,3183,7.21
17844,1428,7.21
17845,5557,7.2
17846,3870,7.21
17847,1547,7.21
17848,9025,7.21
17849,2675,7.2
17850,5073,7.21
17851,4851,7.21
17852,5742,7.21
17853,3263,7.21
17854,3504,7.21
17855,5187,7.21
17856,5866,7.21
17857,736,7.2
17858,2950,7.21
17859,1520,7.21
17860,4304,7.21
17861,3751,7.21
17862,7722,7.21
17863,2506,7.21
17864,4822,7.21
17865,4240,7.21
17866,5178,7.21
17867,3839,7.21
17868,903,7.21
17869,2158,7.21
17870,6517,7.21
17871,8697,7.21
17872,1649,7.21
17873,2612,7.21
17874,3275,7.21
17875,6247,7.21
17876,3971,7.22
17877,8590,7.21
17878,6635,7.21
17879,2284,7.21
17880,1958,7.22
17881,1984,7.22
17882,6873,7.22
17883,967,7.21
17884,5169,7.22
17885,4985,7.22
17886,1545,7.22
17887,4045,7.22
17888,356,7.22
17889,6531,7.22
17890,2977,7.22
17891,2685,7.22
17892,8390,7.21
17893,691,7.22
17894,3770,7.22
17895,8572,7.22
17896,5395,7.22
17897,2068,7.22
17898,8074,7.22
17899,4524,7.22
17900,4472,7.22
17901,7641,7.22
17902,2656,7.22
17903,5627,7.22
17904,5739,7.22
17905,3676,7.22
17906,1953,7.22
17907,3245,7.22
17908,632,7.22
17909,4723,7.22
17910,620,7.22
17911,2818,7.22
17912,4530,7.22
17913,9195,7.22
17914,1823,7.22
17915,2762,7.22
17916,5338,7.22
17917,3213,7.22
17918,1615,7.22
17919,367,7.22
17920,7114,7.22
17921,5901,7.22
17922,6091,7.22
17923,4978,7.22
17924,987,7.23
17925,7473,7.23
17926,3085,7.22
17927,759,7.22
17928,2031,7.23
17929,4072,7.23
17930,7681,7.22
17931,1652,7.23
17932,4995,7.22
17933,12830,7.23
17934,3767,7.23
17935,1710,7.22
17936,2646,7.23
17937,2866,7.23
17938,1050,7.23
17939,6349,7.23
17940,1425,7.23
17941,1795,7.23
17942,2003,7.23
17943,2020,7.22
17944,5333,7.23
17945,826,7.23
17946,3132,7.23
17947,2314,7.23
17948,5205,7.23
17949,6369,7.23
17950,11658,7.23
17951,1334,7.23
17952,3219,7.23
17953,3029,7.23
17954,2844,7.23
17955,4326,7.23
17956,727,7.23
17957,8549,7.23
17958,6488,7.23
17959,4832,7.23
17960,2219,7.23
17961,1817,7.23
17962,228,7.23
17963,9628,7.24
17964,7039,7.23
17965,2973,7.23
17966,5671,7.23
17967,1897,7.23
17968,1192,7.23
17969,2436,7.23
17970,4486,7.23
17971,1831,7.24
17972,4132,7.24
17973,2327,7.23
17974,1805,7.23
17975,173,7.24
17976,8303,7.25
17977,2253,7.24
17978,4144,7.23
17979,6311,7.24
17980,1116,7.24
17981,2529,7.23
17982,1144,7.24
17983,5835,7.24
17984,918,7.24
17985,3192,7.24
17986,1288,7.24
17987,9417,7.24
17988,61,7.24
17989,6701,7.24
17990,3396,7.24
17991,931,7.24
17992,2864,7.24
17993,2089,7.24
17994,529,7.24
17995,5114,7.24
17996,941,7.23
17997,3386,7.24
17998,5161,7.24
17999,2601,7.24
18000,5834,7.24
18001,7529,7.24
18002,1346,7.24
18003,8324,7.24
18004,3785,7.24
18005,5848,7.24
18006,9133,7.24
18007,1371,7.24
18008,6011,7.24
18009,1994,7.24
18010,7931,7.24
18011,8556,7.24
18012,5567,7.25
18013,4166,7.24
18014,634,7.25
18015,2418,7.25
18016,7501,7.25
18017,9623,7.24
18018,1912,7.25
18019,2397,7.25
18020,3884,7.25
18021,1061,7.25
18022,3539,7.25
18023,2417,7.25
18024,2705,7.25
18025,8642,7.25
18026,3321,7.25
18027,5341,7.25
18028,740,7.24
18029,2759,7.25
18030,2357,7.24
18031,1255,7.25
18032,10517,7.25
18033,4988,7.25
18034,9258,7.25
18035,8533,7.25
18036,4902,7.25
18037,4343,7.25
18038,2634,7.25
18039,1788,7.25
18040,3126,7.25
18041,9107,7.25
18042,7489,7.25
18043,2500,7.25
18044,8107,7.25
18045,6064,7.25
18046,5034,7.25
18047,7060,7.25
18048,729,7.25
18049,4332,7.25
18050,1081,7.25
18051,3798,7.26
18052,5282,7.25
18053,1891,7.25
18054,4651,7.26
18055,394,7.25
18056,7644,7.26
18057,425,7.26
18058,8222,7.26
18059,1126,7.26
18060,2726,7.25
18061,1965,7.25
18062,234,7.25
18063,4249,7.26
18064,5418,7.26
18065,3444,7.26
18066,1396,7.26
18067,2531,7.26
18068,4963,7.26
18069,7895,7.26
18070,2927,7.26
18071,6573,7.26
18072,2179,7.26
18073,4924,7.26
18074,7187,7.26
18075,8569,7.26
18076,1894,7.26
18077,193,7.26
18078,1670,7.26
18079,1739,7.26
18080,1211,7.26
18081,3892,7.26
18082,1895,7.26
18083,9676,7.26
18084,5722,7.26
18085,6198,7.26
18086,3590,7.26
18087,1228,7.26
18088,3612,7.26
18089,221,7.26
18090,1231,7.26
18091,1368,7.26
18092,7281,7.26
18093,3198,7.26
18094,4076,7.26
18095,7608,7.26
18096,1320,7.26
18097,2795,7.27
18098,4564,7.26
18099,8045,7.27
18100,3253,7.26
18101,4275,7.26
18102,3207,7.27
18103,5216,7.27
18104,5230,7.27
18105,4407,7.27
18106,2665,7.26
18107,1717,7.27
18108,5100,7.27
18109,12433,7.27
18110,5942,7.27
18111,1857,7.26
18112,3055,7.27
18113,1214,7.27
18114,3256,7.27
18115,2652,7.26
18116,5339,7.27
18117,2057,7.27
18118,3037,7.27
18119,7675,7.27
18120,3252,7.27
18121,3618,7.27
18122,6074,7.27
18123,1884,7.27
18124,8772,7.27
18125,1648,7.26
18126,1256,7.27
18127,2165,7.27
18128,688,7.27
18129,3130,7.27
18130,6958,7.27
18131,1014,7.27
18132,8970,7.27
18133,3125,7.27
18134,2405,7.27
18135,597,7.27
18136,5579,7.27
18137,4566,7.27
18138,7889,7.28
18139,8386,7.27
18140,10656,7.27
18141,2763,7.28
18142,2145,7.27
18143,5451,7.28
18144,1300,7.28
18145,3430,7.28
18146,1123,7.28
18147,1523,7.27
18148,4458,7.28
18149,565,7.28
18150,5892,7.28
18151,8075,7.28
18152,1078,7.28
18153,5807,7.28
18154,11928,7.28
18155,258,7.28
18156,7341,7.28
18157,3610,7.28
18158,6294,7.26
18159,3969,7.28
18160,6036,7.28
18161,2780,7.28
18162,4113,7.28
18163,3997,7.28
18164,4369,7.28
18165,2119,7.28
18166,3520,7.28
18167,3662,7.28
18168,2745,7.28
18169,985,7.28
18170,762,7.28
18171,2773,7.28
18172,9563,7.29
18173,3668,7.29
18174,1138,7.28
18175,4585,7.29
18176,4436,7.29
18177,829,7.28
18178,1354,7.29
18179,1417,7.29
18180,4355,7.28
18181,2659,7.27
18182,8243,7.29
18183,6465,7.3
18184,411,7.29
18185,4760,7.29
18186,4881,7.29
18187,2060,7.29
18188,8802,7.28
18189,9041,7.29
18190,1698,7.29
18191,4250,7.29
18192,932,7.29
18193,1060,7.28
18194,742,7.29
18195,6970,7.29
18196,627,7.29
18197,1499,7.29
18198,6961,7.29
18199,6031,7.29
18200,654,7.29
18201,5251,7.29
18202,4302,7.29
